latency
0.03667926788330078
0.0351870059967041
0.04423117637634277
0.03196310997009277
0.035924434661865234
0.03268718719482422
0.036313772201538086
0.0359644889831543
0.03505754470825195
0.03302145004272461
0.03658008575439453
0.03499603271484375
0.04141521453857422
0.03384113311767578
0.033107757568359375
0.04437541961669922
0.03896927833557129
0.03788638114929199
0.03472399711608887
0.03500699996948242
0.036138057708740234
0.03849196434020996
0.04297661781311035
0.04923748970031738
0.05090594291687012
0.03954720497131348
0.039266347885131836
0.03735852241516113
0.04477047920227051
0.04068279266357422
0.040982961654663086
0.0473635196685791
0.04472684860229492
0.05093026161193848
0.07515525817871094
0.05831170082092285
0.06237626075744629
0.0645301342010498
0.06744742393493652
0.049701690673828125
0.07498788833618164
0.08553743362426758
0.0778200626373291
0.05337262153625488
0.07813596725463867
0.05769705772399902
0.05628561973571777
0.03574705123901367
0.03573131561279297
0.032749176025390625
0.03607058525085449
0.036542654037475586
0.03540658950805664
0.04007077217102051
0.03742170333862305
0.03545570373535156
0.03594565391540527
0.03513741493225098
0.03638577461242676
0.037650108337402344
0.033313751220703125
0.032369375228881836
0.03570961952209473
0.03621196746826172
0.03724837303161621
0.03473067283630371
0.03562021255493164
0.03589200973510742
0.03249764442443848
0.031954050064086914
0.03226971626281738
0.03618907928466797
0.03790640830993652
1.0932917594909668
0.03217744827270508
0.037723541259765625
0.0435175895690918
0.03458094596862793
0.03643441200256348
0.03598785400390625
0.03620338439941406
0.03561973571777344
0.036394596099853516
0.03570413589477539
0.03585624694824219
0.03740072250366211
0.035012006759643555
0.035703420639038086
0.03567767143249512
0.033591508865356445
0.04030036926269531
0.039290428161621094
0.035552024841308594
0.03531002998352051
0.03347015380859375
0.03855466842651367
0.03331303596496582
0.03604578971862793
0.036034584045410156
0.035077810287475586
